Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+
90_Scapto.007	Bacteria	5449	104	58	9.80	0.16	100.00	450967	0	132	132	4846	4846	3416	3416	56518	56518	30.0	5.88	77.53	11	556	73	30	1	0	0	0
90_Scapto.008	Bacteria	5449	104	58	41.69	6.21	100.00	1070021	0	313	313	4345	4345	3418	3418	25138	25138	39.2	3.45	89.95	11	1161	69	29	5	1	0	0
90_Scapto.009	Bacteria	5449	104	58	64.50	27.27	90.00	1556611	0	516	516	3664	3664	3016	3016	17269	17269	39.4	3.04	90.97	11	1737	53	31	15	5	0	0
90_Scapto.010	Bacteria	5449	104	58	0.00	0.00	0.00	246104	0	19	19	163168	163168	12952	12952	163168	163168	59.0	14.48	82.01	11	266	104	0	0	0	0	0
90_Scapto.011	Bacteria	5449	104	58	96.55	3.45	0.00	2736234	0	536	536	8674	8674	5104	5104	187027	187027	29.6	6.21	83.43	11	2946	2	100	2	0	0	0
90_Scapto.012	Bacteria	5449	104	58	77.19	51.13	25.81	1969240	0	755	755	3040	3040	2608	2608	26834	26834	41.2	3.30	90.51	11	2212	20	46	31	5	1	1
90_Scapto.013	Bacteria	5449	104	58	51.25	33.62	51.61	1964112	0	583	583	4517	4517	3368	3368	45003	45003	36.8	2.64	85.91	11	2374	57	29	13	4	1	0
90_Scapto.014	Bacteria	5449	104	58	0.00	0.00	0.00	718892	0	279	279	2899	2899	2576	2576	21013	21013	40.6	7.78	78.93	11	319	104	0	0	0	0	0
90_Scapto.015	Bacteria	5449	104	58	0.00	0.00	0.00	150182	0	79	79	1983	1983	1901	1901	12357	12357	37.9	7.20	64.08	11	104	104	0	0	0	0	0
90_Scapto.016	Bacteria	5449	104	58	75.86	85.79	35.53	2168897	0	366	366	16680	16680	5925	5925	104660	104660	42.5	2.44	88.91	11	2429	16	38	29	11	5	5
90_Scapto.017	Bacteria	5449	104	58	15.16	1.72	100.00	559871	0	152	152	4946	4946	3683	3683	39873	39873	35.5	1.45	86.58	11	679	92	11	1	0	0	0
90_Scapto.018	Bacteria	5449	104	58	64.42	16.11	90.48	897355	0	206	206	8606	8606	4356	4356	40798	40798	38.1	4.17	87.31	11	1074	42	41	21	0	0	0
90_Scapto.019	Bacteria	5449	104	58	13.28	4.31	100.00	669585	0	175	175	5231	5231	3826	3826	21565	21565	35.4	1.40	89.29	11	814	95	6	3	0	0	0
90_Scapto.020	Bacteria	5449	104	58	64.97	18.97	21.43	640105	0	113	113	26820	26820	5664	5664	132539	132539	38.8	3.92	89.25	11	670	56	36	11	1	0	0
90_Scapto.021	Bacteria	5449	104	58	0.00	0.00	0.00	158792	0	85	85	1771	1771	1868	1868	7949	7949	35.5	7.88	71.38	4	140	104	0	0	0	0	0
90_Scapto.022	Bacteria	5449	104	58	53.21	30.80	83.33	1261453	0	401	401	4577	4577	3145	3145	25866	25866	38.1	1.30	92.48	11	1462	65	17	21	1	0	0
90_Scapto.023	Bacteria	5449	104	58	12.01	0.31	100.00	778650	0	457	457	1480	1480	1703	1703	27330	27330	34.5	1.61	51.88	11	819	80	22	2	0	0	0
90_Scapto.024	Bacteria	5449	104	58	20.69	15.52	58.82	6910713	0	3366	3366	2158	2158	2053	2053	48023	48023	30.3	2.77	75.27	11	9023	91	9	1	2	0	1
90_Scapto.025	Bacteria	5449	104	58	74.29	3.45	50.00	4535787	0	844	844	8550	8550	5374	5374	51224	51224	58.7	2.33	88.83	11	4741	52	50	2	0	0	0
90_Scapto.026	Bacteria	5449	104	58	81.66	70.08	25.00	1969161	0	744	744	3135	3135	2646	2646	77587	77587	35.9	1.43	86.89	11	2648	27	32	33	7	5	0
90_Scapto.027	Bacteria	5449	104	58	77.23	18.10	16.67	1868029	0	532	532	5990	5990	3511	3511	55672	55672	36.1	1.84	88.83	11	2242	48	44	12	0	0	0
90_Scapto.028	Bacteria	5449	104	58	10.61	5.64	37.50	2741226	0	1449	1449	1922	1922	1891	1891	30101	30101	37.7	2.48	87.62	11	2521	86	12	5	1	0	0
90_Scapto.029	Bacteria	5449	104	58	100.00	41.95	2.13	2687287	0	872	872	4062	4062	3081	3081	32270	32270	34.8	1.71	87.16	11	3318	0	71	26	7	0	0
90_Scapto.030	Bacteria	5449	104	58	8.62	1.72	0.00	633530	0	376	376	1609	1609	1684	1684	8244	8244	45.7	1.83	92.10	11	738	98	5	1	0	0	0
90_Scapto.031	Bacteria	5449	104	58	49.36	16.14	74.19	1081791	0	461	461	2496	2496	2346	2346	32629	32629	38.4	1.29	87.57	11	1499	51	32	16	5	0	0
90_Scapto.032	Bacteria	5449	104	58	34.22	17.24	50.00	1129979	0	511	511	2465	2465	2211	2211	26487	26487	40.6	1.17	88.92	11	1512	78	16	9	1	0	0
90_Scapto.033	Bacteria	5449	104	58	57.70	3.92	0.00	2501575	0	1522	1522	1566	1566	1643	1643	13198	13198	39.3	2.41	74.71	11	3206	45	53	6	0	0	0
90_Scapto.034	Bacteria	5449	104	58	15.52	6.90	77.78	350131	0	186	186	1949	1949	1882	1882	8588	8588	43.0	1.48	92.93	11	375	84	8	7	0	3	2
90_Scapto.035	Bacteria	5449	104	58	27.59	10.34	75.00	571637	0	259	259	2369	2369	2207	2207	15557	15557	43.1	1.19	90.52	11	742	85	11	8	0	0	0
90_Scapto.036	Bacteria	5449	104	58	56.90	23.98	31.03	1742722	0	838	838	2156	2156	2079	2079	15971	15971	51.7	1.70	81.64	11	2296	26	41	28	8	1	0
90_Scapto.037	Bacteria	5449	104	58	11.00	0.86	0.00	988000	0	545	545	1783	1783	1812	1812	17452	17452	46.2	2.05	71.41	11	1274	82	21	1	0	0	0
90_Scapto.038	Bacteria	5449	104	58	74.14	21.99	56.25	1014589	0	497	497	2168	2168	2041	2041	17140	17140	45.7	1.90	91.93	11	1281	17	45	39	3	0	0
90_Scapto.039	Bacteria	5449	104	58	46.63	5.41	25.00	898391	0	471	471	2041	2041	1907	1907	9468	9468	42.0	2.90	86.00	11	1253	45	51	6	2	0	0
90_Scapto.040	Bacteria	5449	104	58	56.03	10.50	57.14	1667667	0	906	906	1914	1914	1840	1840	11158	11158	55.2	2.02	88.97	11	2109	56	41	7	0	0	0
91_Scapto.001	Bacteria	5449	104	58	5.17	0.00	0.00	499871	0	13	13	51487	51487	38451	38451	80536	80536	34.2	1.81	85.78	11	491	100	4	0	0	0	0
91_Scapto.002	Bacteria	5449	104	58	63.79	0.16	100.00	652445	0	18	18	60517	60517	36246	36246	148292	148292	32.2	2.78	87.98	11	645	24	79	1	0	0	0
91_Scapto.003	Bacteria	5449	104	58	22.41	0.00	0.00	202953	0	15	15	18536	18536	13530	13530	63758	63758	33.8	4.10	85.47	11	205	89	15	0	0	0	0
91_Scapto.004	Bacteria	5449	104	58	1.72	0.00	0.00	214033	0	41	41	8155	8155	5220	5220	28073	28073	30.8	4.96	77.35	11	238	103	1	0	0	0	0
91_Scapto.005	Bacteria	5449	104	58	31.03	0.00	0.00	370536	0	31	31	201015	201015	11952	11952	201015	201015	30.1	6.39	85.53	11	401	84	20	0	0	0	0
91_Scapto.006	Bacteria	5449	104	58	75.86	1.88	100.00	1084451	0	61	61	56177	56177	17777	17777	148542	148542	29.0	5.92	86.48	11	1098	16	86	2	0	0	0
91_Scapto.007	Bacteria	5449	104	58	0.00	0.00	0.00	191347	0	67	67	4732	4732	2855	2855	13353	13353	30.3	2.54	79.17	11	240	104	0	0	0	0	0
91_Scapto.008	Bacteria	5449	104	58	17.24	0.00	0.00	236002	0	12	12	69499	69499	19666	19666	70836	70836	41.8	6.51	85.42	11	235	57	47	0	0	0	0
91_Scapto.009	Bacteria	5449	104	58	50.47	12.07	12.50	977790	0	135	135	28400	28400	7242	7242	142763	142763	39.6	7.03	87.64	11	1046	64	34	5	1	0	0
91_Scapto.010	Bacteria	5449	104	58	80.12	41.54	17.65	1618743	0	398	398	5272	5272	4067	4067	66155	66155	39.5	3.23	90.34	11	1751	19	50	27	8	0	0
91_Scapto.011	Bacteria	5449	104	58	62.07	13.79	80.00	1118763	0	414	414	3188	3188	2702	2702	12876	12876	40.2	2.01	92.27	11	1254	53	41	10	0	0	0
91_Scapto.012	Bacteria	5449	104	58	63.79	30.52	40.00	1233761	0	288	288	6179	6179	4283	4283	116727	116727	37.7	1.71	87.63	11	1427	56	27	18	2	1	0
91_Scapto.013	Bacteria	5449	104	58	0.00	0.00	0.00	423350	0	31	31	84320	84320	13656	13656	155370	155370	58.4	18.01	83.47	11	459	104	0	0	0	0	0
91_Scapto.014	Bacteria	5449	104	58	15.67	1.72	0.00	2108266	0	550	550	5467	5467	3833	3833	73008	73008	30.8	3.14	79.10	11	2540	94	9	1	0	0	0
91_Scapto.015	Bacteria	5449	104	58	67.26	45.77	33.78	1777837	0	666	666	3083	3083	2669	2669	26352	26352	41.8	3.50	91.25	11	1941	33	43	15	9	2	2
91_Scapto.016	Bacteria	5449	104	58	0.00	0.00	0.00	187682	0	78	78	2884	2884	2406	2406	10952	10952	40.9	9.02	93.04	11	113	104	0	0	0	0	0
91_Scapto.017	Bacteria	5449	104	58	63.95	31.68	45.28	1367487	0	326	326	7024	7024	4194	4194	46126	46126	38.4	2.83	88.46	11	1595	33	33	22	4	12	0
91_Scapto.018	Bacteria	5449	104	58	44.98	2.59	0.00	1787647	0	427	427	5783	5783	4186	4186	147256	147256	37.6	2.40	89.90	11	1967	68	34	2	0	0	0
91_Scapto.019	Bacteria	5449	104	58	29.31	9.48	16.67	2299929	0	643	643	5215	5215	3576	3576	48496	48496	34.0	3.43	80.84	11	2820	84	14	6	0	0	0
91_Scapto.020	Bacteria	5449	104	58	96.55	73.67	27.62	3127208	0	741	741	9004	9004	4220	4220	161783	161783	43.6	4.68	90.67	11	3103	2	66	16	13	5	2
91_Scapto.021	Bacteria	5449	104	58	87.45	46.32	39.66	1718476	0	404	404	6768	6768	4253	4253	75152	75152	38.0	1.56	90.77	11	1925	15	55	22	12	0	0
91_Scapto.022	Bacteria	5449	104	58	34.33	17.24	72.73	877546	0	154	154	13898	13898	5698	5698	77762	77762	42.2	1.41	89.62	11	989	69	24	11	0	0	0
91_Scapto.023	Bacteria	5449	104	58	3.45	0.00	0.00	2116884	0	774	774	3260	3260	2734	2734	41639	41639	39.3	3.02	95.54	11	1230	101	3	0	0	0	0
91_Scapto.024	Bacteria	5449	104	58	40.69	20.34	21.74	2594458	0	796	796	4936	4936	3259	3259	204196	204196	34.8	1.46	85.73	11	3421	74	19	8	1	2	0
91_Scapto.025	Bacteria	5449	104	58	57.70	37.76	68.75	1842334	0	543	543	5697	5697	3392	3392	60289	60289	37.5	1.48	86.04	11	2509	62	22	13	5	0	2
91_Scapto.026	Bacteria	5449	104	58	49.14	24.14	38.89	1292658	0	581	581	2482	2482	2224	2224	17137	17137	38.8	1.69	93.40	11	1594	73	21	6	4	0	0
91_Scapto.027	Bacteria	5449	104	58	12.07	10.34	30.00	10305244	0	4134	4134	2917	2917	2492	2492	52390	52390	29.2	2.80	78.64	11	13464	97	4	1	1	1	0
91_Scapto.028	Bacteria	5449	104	58	1.72	0.00	0.00	1478226	0	625	625	2829	2829	2365	2365	30187	30187	36.8	1.94	90.02	11	1449	102	2	0	0	0	0
91_Scapto.029	Bacteria	5449	104	58	31.66	8.62	83.33	1059422	0	380	380	3914	3914	2787	2787	28770	28770	43.6	1.58	88.86	11	1342	78	20	6	0	0	0
91_Scapto.030	Bacteria	5449	104	58	74.14	58.57	67.80	1490527	0	592	592	2739	2739	2517	2517	40942	40942	39.9	1.30	88.98	11	2036	31	41	20	11	1	0
91_Scapto.031	Bacteria	5449	104	58	15.36	1.72	87.50	807514	0	355	355	2631	2631	2274	2274	13731	13731	43.1	1.53	94.02	11	755	85	13	1	5	0	0
91_Scapto.032	Bacteria	5449	104	58	80.72	6.43	13.33	2270228	0	816	816	3670	3670	2782	2782	15024	15024	37.1	2.00	86.57	11	2664	24	71	6	3	0	0
91_Scapto.033	Bacteria	5449	104	58	66.93	12.79	16.22	2657363	0	1413	1413	1906	1906	1880	1880	18282	18282	37.9	2.38	83.33	11	3639	26	57	13	8	0	0
91_Scapto.034	Bacteria	5449	104	58	80.72	21.82	17.86	2643393	0	1385	1385	1885	1885	1908	1908	83422	83422	47.8	2.37	88.23	11	3329	13	78	7	5	1	0
91_Scapto.035	Bacteria	5449	104	58	59.80	19.54	5.26	1521567	0	794	794	1993	1993	1916	1916	11641	11641	34.5	1.81	82.38	11	2119	44	45	13	2	0	0
91_Scapto.036	Bacteria	5449	104	58	4.83	0.00	0.00	394265	0	263	263	1440	1440	1499	1499	8038	8038	45.0	4.27	78.06	11	588	98	6	0	0	0	0
92_Scapto.001	Bacteria	5449	104	58	94.59	58.75	9.62	1918046	0	224	224	14059	14059	8562	8562	85906	85906	35.6	4.48	88.09	11	1977	10	46	46	2	0	0
92_Scapto.002	Bacteria	5449	104	58	56.03	16.77	50.00	1130338	0	260	260	6519	6519	4347	4347	53514	53514	38.4	4.18	89.14	11	1201	32	54	17	1	0	0
92_Scapto.003	Bacteria	5449	104	58	56.27	7.37	14.29	1468919	0	451	451	4270	4270	3257	3257	51245	51245	38.4	4.72	89.01	11	1608	62	35	7	0	0	0
92_Scapto.004	Bacteria	5449	104	58	80.25	3.21	33.33	2245852	0	251	251	16549	16549	8947	8947	103110	103110	47.5	4.91	89.96	11	2246	17	81	6	0	0	0
92_Scapto.005	Bacteria	5449	104	58	15.52	5.17	50.00	1228214	0	401	401	3995	3995	3062	3062	29215	29215	37.9	4.42	85.93	11	1381	95	7	1	1	0	0
92_Scapto.006	Bacteria	5449	104	58	22.65	8.62	100.00	1390317	0	315	315	7304	7304	4413	4413	32110	32110	47.1	5.18	87.71	11	1479	83	16	4	1	0	0
92_Scapto.007	Bacteria	5449	104	58	64.44	20.85	31.58	1527154	0	510	510	4134	4134	2994	2994	20724	20724	39.3	3.80	87.24	11	1652	34	38	29	3	0	0
92_Scapto.008	Bacteria	5449	104	58	93.10	3.45	0.00	2270779	0	469	469	10005	10005	4841	4841	116814	116814	30.7	6.92	84.34	11	2324	4	98	2	0	0	0
92_Scapto.009	Bacteria	5449	104	58	28.45	17.95	43.48	2194009	0	660	660	4656	4656	3324	3324	51902	51902	44.2	3.44	84.75	11	2466	76	11	14	3	0	0
92_Scapto.010	Bacteria	5449	104	58	53.68	11.36	41.67	1775596	0	408	408	6974	6974	4351	4351	35711	35711	36.6	2.25	88.00	11	1957	53	43	6	2	0	0
92_Scapto.011	Bacteria	5449	104	58	6.03	0.00	0.00	1875671	0	263	263	29035	29035	7131	7131	285786	285786	27.7	9.05	83.77	11	1906	100	4	0	0	0	0
92_Scapto.012	Bacteria	5449	104	58	62.41	24.14	86.67	1044344	0	203	203	6966	6966	5144	5144	28021	28021	37.7	1.29	92.20	11	1116	64	25	15	0	0	0
92_Scapto.013	Bacteria	5449	104	58	43.97	11.21	71.43	806530	0	271	271	3724	3724	2976	2976	29046	29046	40.2	1.63	92.48	11	850	65	32	7	0	0	0
92_Scapto.014	Bacteria	5449	104	58	87.07	22.45	93.10	2231262	0	641	641	4732	4732	3480	3480	19133	19133	58.5	2.72	89.43	11	2512	8	71	23	2	0	0
92_Scapto.015	Bacteria	5449	104	58	89.50	45.40	39.13	5091674	0	1499	1499	4696	4696	3396	3396	141758	141758	36.1	3.20	85.44	11	5885	18	60	19	5	2	0
92_Scapto.016	Bacteria	5449	104	58	0.31	0.00	0.00	673797	0	67	67	36712	36712	10056	10056	86568	86568	49.8	6.44	84.59	4	605	102	2	0	0	0	0
92_Scapto.017	Bacteria	5449	104	58	92.65	10.95	65.38	5120409	0	319	319	52163	52163	16051	16051	204244	204244	54.1	2.47	87.32	11	4918	20	64	17	3	0	0
92_Scapto.018	Bacteria	5449	104	58	95.06	4.81	60.00	3332207	0	484	484	14043	14043	6884	6884	79964	79964	36.6	2.20	85.15	11	3590	7	92	5	0	0	0
92_Scapto.019	Bacteria	5449	104	58	73.91	9.87	75.00	3809340	0	984	984	6375	6375	3871	3871	47894	47894	46.5	2.21	88.09	11	4280	28	64	10	2	0	0
92_Scapto.020	Bacteria	5449	104	58	2.04	0.16	0.00	2780044	0	669	669	10626	10626	4155	4155	102484	102484	34.0	2.47	84.52	11	3569	101	2	1	0	0	0
92_Scapto.021	Bacteria	5449	104	58	98.28	141.72	19.64	6117371	0	1224	1224	12527	12527	4997	4997	388160	388160	27.0	2.35	84.56	4	7419	1	36	34	24	7	2
92_Scapto.022	Bacteria	5449	104	58	55.75	13.51	80.00	1138544	0	390	390	3955	3955	2919	2919	43601	43601	38.9	1.81	87.98	11	1472	47	49	7	1	0	0
92_Scapto.023	Bacteria	5449	104	58	86.27	5.20	100.00	4378275	0	275	275	39489	39489	15921	15921	130454	130454	50.9	1.80	88.44	11	4246	31	66	7	0	0	0
92_Scapto.024	Bacteria	5449	104	58	45.85	43.18	58.82	3137086	0	1518	1518	2116	2116	2066	2066	39395	39395	44.3	2.25	92.01	11	3576	63	15	8	7	6	5
92_Scapto.025	Bacteria	5449	104	58	49.61	32.76	96.30	4242867	0	2668	2668	1506	1506	1590	1590	22745	22745	58.1	3.09	89.29	11	6101	71	21	6	5	1	0
92_Scapto.026	Bacteria	5449	104	58	62.28	41.69	93.55	4229867	0	1150	1150	5655	5655	3678	3678	40211	40211	48.3	1.69	90.91	11	4661	58	21	22	3	0	0
92_Scapto.027	Bacteria	5449	104	58	30.33	1.88	50.00	3963332	0	1762	1762	2419	2419	2249	2249	31147	31147	25.4	2.06	78.03	11	5268	82	20	2	0	0	0
92_Scapto.028	Bacteria	5449	104	58	28.76	12.07	37.50	6164674	0	2841	2841	2384	2384	2169	2169	36457	36457	30.2	1.67	79.95	11	8122	85	13	5	1	0	0
92_Scapto.029	Bacteria	5449	104	58	0.31	0.00	0.00	3990569	0	1975	1975	2094	2094	2020	2020	26003	26003	37.9	2.42	92.73	11	3854	102	2	0	0	0	0
92_Scapto.030	Bacteria	5449	104	58	98.28	10.11	0.00	1518747	0	236	236	15166	15166	6435	6435	55782	55782	44.8	1.99	89.06	11	1543	1	92	9	2	0	0
92_Scapto.031	Bacteria	5449	104	58	68.97	22.41	33.33	1944457	0	333	333	16171	16171	5839	5839	96048	96048	44.3	1.87	83.07	11	2076	35	30	39	0	0	0
92_Scapto.032	Bacteria	5449	104	58	75.86	24.90	37.84	1752452	0	310	310	8936	8936	5653	5653	65128	65128	46.1	1.33	88.84	11	1830	41	34	25	4	0	0
92_Scapto.033	Bacteria	5449	104	58	41.85	11.65	7.69	4453010	0	1856	1856	2730	2730	2399	2399	163465	163465	32.3	2.25	79.68	11	5953	51	44	7	2	0	0
92_Scapto.034	Bacteria	5449	104	58	60.63	45.67	66.67	1606986	0	673	673	2673	2673	2387	2387	47697	47697	39.5	1.57	91.01	11	2045	55	24	17	7	0	1
92_Scapto.035	Bacteria	5449	104	58	86.18	36.52	59.26	3419268	0	707	707	8400	8400	4836	4836	55840	55840	36.9	1.77	89.43	11	3653	28	51	24	1	0	0
92_Scapto.036	Bacteria	5449	104	58	76.08	15.00	21.43	6746675	0	2683	2683	3032	3032	2514	2514	23027	23027	42.3	2.12	79.95	11	8668	44	51	8	0	1	0
92_Scapto.037	Bacteria	5449	104	58	34.28	10.74	50.00	2360995	0	1135	1135	2151	2151	2080	2080	32748	32748	46.8	1.90	84.95	11	3224	59	33	10	2	0	0
92_Scapto.038	Bacteria	5449	104	58	42.71	31.19	47.83	1485230	0	629	629	2677	2677	2361	2361	17484	17484	34.9	1.42	84.70	11	2188	57	24	13	9	1	0
92_Scapto.039	Bacteria	5449	104	58	58.93	35.11	42.86	1487905	0	674	674	2349	2349	2207	2207	19592	19592	39.4	1.54	87.69	11	2054	39	30	20	11	4	0
92_Scapto.040	Bacteria	5449	104	58	16.05	1.83	42.86	2727413	0	1377	1377	2006	2006	1980	1980	33155	33155	35.0	1.64	81.81	11	3871	83	16	4	1	0	0
92_Scapto.041	Bacteria	5449	104	58	69.14	45.46	56.41	1594433	0	687	687	2561	2561	2320	2320	16094	16094	35.3	1.56	88.57	11	2166	52	27	18	7	0	0
92_Scapto.042	Bacteria	5449	104	58	33.19	5.17	0.00	2411199	0	1036	1036	2620	2620	2327	2327	31143	31143	37.0	1.65	82.61	11	3193	77	23	4	0	0	0
92_Scapto.043	Bacteria	5449	104	58	45.72	19.54	68.75	4083936	0	1776	1776	2617	2617	2299	2299	63195	63195	51.1	2.08	81.52	11	5449	70	22	10	2	0	0
92_Scapto.044	Bacteria	5449	104	58	13.79	12.07	0.00	4321326	0	1817	1817	2685	2685	2378	2378	35913	35913	59.6	1.73	93.47	11	5086	96	2	5	1	0	0
92_Scapto.045	Bacteria	5449	104	58	66.93	11.83	9.09	1213906	0	585	585	2300	2300	2075	2075	25567	25567	41.5	1.76	90.17	11	1608	31	53	19	1	0	0
92_Scapto.046	Bacteria	5449	104	58	27.34	6.03	0.00	1472904	0	875	875	1597	1597	1683	1683	12481	12481	51.8	1.81	86.36	11	1959	79	21	4	0	0	0
92_Scapto.047	Bacteria	5449	104	58	34.98	15.86	33.33	3171280	0	1348	1348	2649	2649	2352	2352	26479	26479	55.7	1.47	88.67	11	4110	79	15	9	1	0	0
92_Scapto.048	Bacteria	5449	104	58	15.67	1.72	0.00	1708042	0	700	700	2782	2782	2440	2440	17239	17239	56.4	1.31	87.63	11	2180	93	10	1	0	0	0
92_Scapto.049	Bacteria	5449	104	58	1.00	0.47	0.00	859781	0	434	434	2021	2021	1981	1981	15268	15268	44.3	2.41	89.31	11	1233	100	2	1	1	0	0
92_Scapto.050	Bacteria	5449	104	58	80.38	92.97	62.20	1732136	0	989	989	1733	1733	1751	1751	12333	12333	53.1	1.49	86.65	11	2405	15	37	20	23	5	4
92_Scapto.051	Bacteria	5449	104	58	35.11	18.97	27.27	1598342	0	889	889	1767	1767	1797	1797	12923	12923	56.2	1.30	92.06	11	2088	79	14	11	0	0	0
92_Scapto.052	Bacteria	5449	104	58	65.76	35.74	3.17	3662256	0	2511	2511	1409	1409	1458	1458	12969	12969	61.4	3.20	89.55	11	5067	28	33	33	10	0	0
93_Scapto.001	Bacteria	5449	104	58	93.10	12.13	21.05	1228379	0	79	79	26383	26383	15549	15549	153614	153614	33.1	2.90	87.65	11	1232	4	81	19	0	0	0
93_Scapto.002	Bacteria	5449	104	58	69.04	7.59	71.43	1004679	0	252	252	5362	5362	3986	3986	21015	21015	38.5	3.68	88.67	11	1133	29	70	4	1	0	0
93_Scapto.003	Bacteria	5449	104	58	98.28	39.42	9.38	2311277	0	389	389	10733	10733	5941	5941	98818	98818	33.3	6.08	87.44	11	2455	1	75	26	2	0	0
93_Scapto.004	Bacteria	5449	104	58	55.38	9.09	87.50	1916881	0	654	654	3596	3596	2931	2931	19367	19367	38.0	5.10	87.61	11	2083	55	41	8	0	0	0
93_Scapto.005	Bacteria	5449	104	58	26.57	5.17	60.00	1124817	0	379	379	3977	3977	2967	2967	24393	24393	36.9	5.68	84.83	11	1300	64	35	5	0	0	0
93_Scapto.006	Bacteria	5449	104	58	0.00	0.00	0.00	547403	0	148	148	4965	4965	3698	3698	74571	74571	48.8	11.63	86.66	11	683	104	0	0	0	0	0
93_Scapto.007	Bacteria	5449	104	58	90.60	37.65	47.54	1533854	0	415	415	6270	6270	3696	3696	27456	27456	38.9	3.47	91.00	11	1719	12	58	29	2	1	2
93_Scapto.008	Bacteria	5449	104	58	0.00	0.00	0.00	492237	0	195	195	3216	3216	2524	2524	10618	10618	30.9	6.28	77.53	11	571	104	0	0	0	0	0
93_Scapto.009	Bacteria	5449	104	58	0.00	0.00	0.00	285442	0	80	80	5092	5092	3568	3568	36201	36201	35.6	3.20	85.33	11	301	104	0	0	0	0	0
93_Scapto.010	Bacteria	5449	104	58	83.42	29.94	33.33	1679920	0	420	420	5915	5915	3999	3999	26312	26312	37.5	2.76	90.35	11	1912	36	48	18	1	1	0
93_Scapto.011	Bacteria	5449	104	58	0.00	0.00	0.00	335039	0	90	90	4329	4329	3722	3722	23611	23611	40.1	3.55	95.93	11	136	104	0	0	0	0	0
93_Scapto.012	Bacteria	5449	104	58	90.91	13.64	23.53	3236179	0	371	371	20601	20601	8722	8722	72781	72781	47.4	6.26	89.08	11	3196	10	77	17	0	0	0
93_Scapto.013	Bacteria	5449	104	58	0.00	0.00	0.00	272550	0	74	74	5162	5162	3683	3683	30153	30153	32.4	1.15	82.22	11	298	104	0	0	0	0	0
93_Scapto.014	Bacteria	5449	104	58	44.83	8.62	16.67	1755493	0	483	483	5000	5000	3634	3634	40734	40734	36.9	2.71	88.24	11	2049	74	26	3	1	0	0
93_Scapto.015	Bacteria	5449	104	58	42.63	26.65	31.25	2957256	0	868	868	5254	5254	3406	3406	51943	51943	44.2	4.72	83.29	11	3030	68	15	9	11	1	0
93_Scapto.016	Bacteria	5449	104	58	71.94	4.31	0.00	4488972	0	1099	1099	5910	5910	4084	4084	303814	303814	29.0	3.26	76.20	11	5661	44	57	3	0	0	0
93_Scapto.017	Bacteria	5449	104	58	2.19	0.16	0.00	4835313	0	1441	1441	4622	4622	3355	3355	118092	118092	35.7	2.38	85.28	11	5875	100	3	1	0	0	0
93_Scapto.018	Bacteria	5449	104	58	0.00	0.00	0.00	1284267	0	580	580	2253	2253	2214	2214	19536	19536	40.3	3.43	96.89	11	672	104	0	0	0	0	0
93_Scapto.019	Bacteria	5449	104	58	92.71	64.03	95.31	5249200	0	2547	2547	2089	2089	2060	2060	37943	37943	58.5	2.75	89.74	11	6744	14	58	21	9	1	1
93_Scapto.020	Bacteria	5449	104	58	59.64	35.06	73.08	972193	0	302	302	4406	4406	3219	3219	22322	22322	40.7	1.67	89.86	11	1192	62	18	23	1	0	0
93_Scapto.021	Bacteria	5449	104	58	83.55	3.45	100.00	2482219	0	196	196	27096	27096	12664	12664	85584	85584	36.5	1.60	87.50	11	2418	44	57	2	1	0	0
93_Scapto.022	Bacteria	5449	104	58	24.53	6.33	37.50	267705	0	43	43	9216	9216	6225	6225	33768	33768	37.4	0.95	89.10	11	334	62	28	9	5	0	0
93_Scapto.023	Bacteria	5449	104	58	13.01	0.00	0.00	142710	0	66	66	2461	2461	2162	2162	11998	11998	37.1	1.22	85.32	11	247	87	17	0	0	0	0
93_Scapto.024	Bacteria	5449	104	58	33.62	3.45	33.33	381478	0	111	111	5626	5626	3436	3436	22950	22950	37.3	1.28	91.04	11	485	82	19	3	0	0	0
93_Scapto.025	Bacteria	5449	104	58	48.39	15.52	0.00	4865943	0	1589	1589	4291	4291	3062	3062	29778	29778	23.9	2.13	82.08	11	6057	67	27	9	1	0	0
93_Scapto.026	Bacteria	5449	104	58	22.41	6.90	20.00	678813	0	231	231	4257	4257	2938	2938	23147	23147	41.1	1.42	90.16	11	821	89	12	2	1	0	0
93_Scapto.027	Bacteria	5449	104	58	18.66	2.66	14.29	4348937	0	2261	2261	1918	1918	1923	1923	105164	105164	38.0	2.31	89.18	11	5386	79	18	7	0	0	0
93_Scapto.028	Bacteria	5449	104	58	61.87	0.00	0.00	1788347	0	558	558	4400	4400	3204	3204	18307	18307	36.1	1.69	88.10	11	2083	61	43	0	0	0	0
93_Scapto.029	Bacteria	5449	104	58	66.67	18.64	0.00	4345680	0	1957	1957	2443	2443	2220	2220	117524	117524	30.7	2.18	79.04	11	5938	24	49	25	6	0	0
